Unnamed: 0,goods_id,goods_name,goods_price,goods_store,goods_commit
50,39953852223,戴尔（DELL）成就5000 -1625 / 1725 15.6/14英寸2G独显轻薄笔记本电脑 5490：i5/8G/256G固态 标配,4279.0,戴尔卓越专卖店,6200+条评价
51,65398481449,联想小新13 全新十代超轻薄本酷睿高色域笔记本电脑商务办公本学生超极本手提游戏本2020 标配|i5-10210U 8G 512G固态 银 MX350独显 2020款荣耀 72%色域,5099.0,联想育新授权专卖店,4000+条评价
52,28813833380,华为笔记本MateBook 13/14 2020锐龙版轻薄本2K全面屏商务办公学生超薄手提笔记本电脑 13八核银色R7-4800H 16G 512G,5799.0,华为康特专卖店,700+条评价
0,40956285029,自带WiFi i5 10400/A9八核台式电脑主机/LOL游戏办公组装电脑/DIY高配全套 鑫锐,1999.0,鑫锐电脑旗舰店,1100+条评价
1,10021950549475,联想(Lenovo) 威6 2020十代酷睿 14英寸高性能超轻薄笔记本电脑手提商务办公独显游戏本 i7-10510U 16G内存 512G固态 2G独显 全高清屏 银河灰 精装升级,5566.0,联想佳运汇通专卖店,4500+条评价
2,71444957156,2020新款平板电脑12英寸全网通4g安卓平板手机十核10g平板高清学习机超薄大屏娱乐吃鸡游戏平板 小米蓝128g（免费试用+分期免息+鼠标蓝牙键盘） 12英...,638.0,博智星颍川世家专卖店,3800+条评价
3,27689962581,intel 十代酷睿i5-10400/16G/m2固态/GTX1650 4G独显 组装台式电脑主机,3497.0,紫客电脑配件旗舰店,70+条评价
4,65248047260,神舟战神Z7M/Z8系列酷睿标压处理器GTX1650Ti RTX2060 独显电竞游戏笔记本手提电脑 Z8-CU5升级版 十代i5 16G 2060独显 官方标配/定制,6699.0,神舟天美专卖店,2.1万+条评价
5,60080731080,惠普（HP）200G7 15.6英寸轻薄笔记本电脑 学生本 网课日常 上网本办公本英特尔十代酷睿 i3-1005G1/8G/256G固态硬盘/ 黑灰色 精装定制,3299.0,惠普峻峰专卖店,3400+条评价
6,62876559888,联想（Lenovo）扬天V14-14英寸笔记本电脑十代酷睿i3 全新版轻薄便携商务办公学生本 标配：i3-1005G1 8G内存 256G固态 MX330-2G独显 微窄边框全高清屏,3499.0,联想天佑专卖店,4400+条评价
7,64956138009,【十代新品】微星msi 海皇戟3 Trident3 迷你主机 台式机电脑 商务建模设计师电脑 黑i7-10700 RTX2060super-8G 16G内存 512固态+2t机械,9388.0,微星圣元授权专卖店,400+条评价
8,59965533667,华硕(ASUS)灵耀X2 Duo英特尔酷睿十代 14英寸智慧双屏创意设计轻薄笔记本电脑 翡翠玉 i5-10210U 8G 512G固态 2G独显,7999.0,华硕电脑官方旗舰店,1600+条评价
9,65358061498,联想ThinkPad  E15 锐龙版15.6英寸商务办公游戏轻薄学生笔记本电脑四核R3-4300U 8G内存 256G固态 定制 05CD 全高清屏 Office A面金属,3499.0,ThinkPad广东授权专卖店,1000+条评价
10,65533092497,联想（Lenovo）V330 14英寸超轻薄独显商务办公学生手提笔记本电脑 A4-9125 4G内存 500G硬盘 2G独显 全高清屏 星空灰 精装升级,2699.0,联想佳运汇通专卖店,4000+条评价
11,69607622670,华硕VivoBook15S笔记本电脑酷睿十代i5 全面屏轻薄本学生办公游戏手提电脑 15.6寸冰晶银十代i51035G1 配置五  12G/512固态,4699.0,华硕奇达专卖店,1100+条评价
12,10020457972740,华为笔记本 MateBook 14 全面屏超极本 2020新款14英寸2K轻薄本商务办公笔记本电脑 十代i7/16G/512G/独显/触屏/银 官方标配含赠品礼包,7799.0,华为比特专卖店,1900+条评价
13,70133298118,苹果（Apple）2020款 MacBook Air 13.3英寸超轻薄学生办公手提笔记本电脑 国行 【2020款】MacBook Air【商务灰】 【旗舰版】十代i5/8G/256G/视网膜屏,8088.0,苹果百桔专卖店,700+条评价
14,65223620944,联想ThinkPad E系列 锐龙版 R3 2020款 轻薄本 商务办公学生游戏笔记本电脑 AMD E15 R3-4300U 4核处理器@05CD 8G内存丨512G SSD固态硬盘 升级定制,3899.0,ThinkPad成都授权专卖店,600+条评价
15,10020457972742,ROG 幻14 AMD锐龙4000 14.0英寸2K屏72%ntsc 指纹识别 轻薄游戏本笔记本电脑 经典白 R7 4800HS 2060MQ 16G 512G SSD 2K 60Hz,9969.0,玩家国度ROG官方旗舰店,1600+条评价
16,65442598357,联想ThinkPad T495 14英寸轻薄商务办公游戏笔记本电脑AMD锐龙R5 PRO-3500U 16G内存 512G高速固态@02CD定制 FHD高清屏 指纹识别,4898.0,ThinkPad华东授权专卖店,500+条评价
17,32114127142,联想ThinkPad E系列 锐龙版 R3 2020款 轻薄本 商务办公学生游戏笔记本电脑 AMD E15 R3-4300U 4核处理器@05CD 12G内存丨512G SSD固态硬盘 升级定制,4099.0,ThinkPad成都授权专卖店,600+条评价
18,100013800234,戴尔（DELL）燃5000灵越5493 14.0英寸十代酷睿商务办公学生轻薄笔记本电脑 十代i5-1035G1四核/2G 独显 8GB内存PCIe512G纯固态无机械定制,3788.0,戴尔奥莱专卖店,700+条评价
19,70488240222,神舟战神Z7M/G8系列酷睿标压处理器RTX2060/GTX1650独显全面屏游戏本笔记本电脑 Z7-CU5NB/十代i5/8G/512G/独显,5388.0,神舟游戏本专卖店,5.7万+条评价
20,30240053593,AMD2020新款R5锐龙六核高色域商务学生轻薄高颜值游戏商务笔记本设计手提电脑 8G内存 512G固态硬盘 15.6英寸|标配 R5-4600U 指纹识别 皎洁银 精装升级,4299.0,联想商用西安佳运授权专营店,6200+条评价
21,10021297286686,神舟(HASEE)战神Z10-CU7PF 英特尔酷睿i7-10750H RTX2070Super 8G 15.6英寸4K OLED笔记本电脑(16G 512G+1T),9999.0,神舟电脑京东自营旗舰店,5100+条评价
22,69131201725,联想2020新十代酷睿IdeaPad14s 小清新笔记本电脑超轻薄游戏本15大学生家用设计商务办公本 i3-10110U 8G内存 512G固态 |标配   防眩光高清屏 升级版 亮银色,3499.0,联想德信专卖店,1万+条评价
23,42229849233,小米笔记本Air 12.5英寸2020爆款新网课 学习全金属超轻薄笔记本电脑 移动商务办公 手提电脑 M3 4G 256G SSD 银色,3499.0,小米大联大专卖店,900+条评价
24,36947023805,神舟战神ZX6/TX6-CU5DA十代六核i5 GTX1650/1660Ti独显手提游戏本笔记本电脑 ZX6Ti-高配版/16G/十代六核+1650Ti,5788.0,神舟大本航专卖店,6900+条评价
25,10022036582945,【新品10代酷睿处理器】四核学生游戏笔记本电脑 高性能游戏本 快速者Z18商务办公便捷轻薄本 十代酷睿i3双核四线程 8G内存+256G固态,2988.0,快速者电脑旗舰店,800+条评价
26,28037925191,微软（Microsoft）全新 Surface Go 2二合一平板电脑笔记本10.5英寸轻薄便携办公 GO2 4425Y/8G内存/128G存储 官方标配+原装键盘+大礼包,4488.0,微软上海美闵专卖店,2000+条评价
27,68195329537,【十代新品】AOC739一体机电脑曲面屏超薄家用办公游戏四核i3 i5 i7六核台式高配整机全套 八核i7 9700+16G+1TB固态,5899.0,AOC电脑海克专卖店,1600+条评价
28,47473375135,14英寸10代U窄边框金属轻薄商务办公学生手提笔记本电脑 i5-10210U 8G 512G 2G独显定制 2G独显 极速快充  全国一年上门服务 定制升级,4289.0,戴尔宇熙世纪专卖店,1400+条评价
29,47166385879,宁美 i5 10400F/RTX2060 漫威联名游戏电脑主机电竞组装电脑/DIY台式机 标准版【10400F+RTX2060】,5199.0,宁美官方旗舰店,30+条评价
30,38479537660,联想（Lenovo) AIO520X Max一体机全面屏家用台式电脑商用办公设计游戏台式机十代酷睿 标配I5-10400T 16G 2T+512G固态 GTX1650-4G独显 27英寸 灰色,8999.0,联想同诚台式机授权专卖店,500+条评价
31,71683358627,戴尔（DELL）灵越5300燃5000十代酷睿i5/i7女大学生游戏办公轻薄设计师粉色手提笔记本电脑 72%高色域屏 | 四边窄边框 | 13.3英寸 i5-10210U/8G/512G/MX330银,5688.0,戴尔佳富惠呈专卖店,500+条评价
32,56241821272,惠普（HP）星14青春版 星系列 14英寸窄边框轻薄笔记本电脑AMD锐龙超极本女学生游戏商务 星空银：R3-3250U IPS 微边框 畅玩版：8G 256G SSD 纯固态,3499.0,惠普老熟人专卖店,1800+条评价
33,69814558493,联想小新15笔记本电脑 2020款十代酷睿i5独显15.6英寸全面屏学生设计商务办公游戏轻薄本 升级：I5-1035G1 8G 1T+256固态 全新MX350 2G独显,5699.0,联想华南授权专卖店,1.2万+条评价
34,53678386266,戴尔(DELL)成就3671商用办公家用网课财务炒股台式电脑 定制主机支持win7九代I5-9400 主机+23.8英寸显示器全套 定制:i5/16G/1T硬盘,4399.0,戴尔鼎新台式机专卖店,2200+条评价
35,12592739620,【王源代言】联想ThinkBook 轻薄商务办公笔记本电脑 十代酷睿i5/i7 ThinkBook 15-3QCD i7-1065G7 10nm架构 8G内存 512G固态硬盘 官方标配,5299.0,ThinkPad成都授权专卖店,1100+条评价
36,14108281440,华硕笔记本电脑 顽石M5050/Y4200/M4050超薄本商务学生办公游戏手提电脑轻薄便携电脑 15.6英寸丨荣耀银丨速龙3050U 定制 4G内存丨256G固态,3299.0,华硕金新荣专卖店,3400+条评价
37,10021240461859,联想ThinkPad T14 2020款 14英寸轻薄高性能商务办公笔记本电脑【自营同款】 i7/16G/512Gb/FHD/核显/0H升级 Office 指纹/人脸识别 Win10,8499.0,ThinkPad上海授权专卖店,1200+条评价
38,59390326417,联想ThinkPad E480 14英寸FHD高分屏轻薄笔记本电脑游戏本 酷睿i5-8250U 【银色】16G 512G@4LCD定制 WIN10系统,4399.0,ThinkPad华东授权专卖店,2800+条评价
39,13445046813,联想小新Pro 13.3英寸 2020锐龙版 超清全面屏高色域轻薄办公笔记本电脑 标配：六核R5-4600U 16G 512G固态,5669.0,联想华南授权专卖店,3000+条评价
40,69457750649,APPLE苹果 19款/20款 iMac一体机21.5英寸台式电脑主机 银色 【2020款】双核i5/8G/256G固态-K03,8288.0,圳豪数码专营店,1200+条评价
41,36944861358,联想（Lenovo）V340 2020十代酷睿i5 14英寸超轻薄高性能办公游戏学生手提笔记本电脑 i5-1035G1 16G内存 1T PCIe固态 2G独显 背光键盘 IPS屏 星空灰 精装升级,5399.0,联想佳运汇通专卖店,5700+条评价
42,71727020624,【2020款指纹解锁】全新十代笔记本电脑15.6英寸窄边框轻薄大学生游戏女生款便携办公商务手提超级本 十代5205U 8G内存 256G固态 轻薄商务游戏金属本,2599.0,爱尔游旗舰店,200+条评价
43,71179118061,戴尔（DELL）灵越5391燃5000笔记本13.3英寸紫色轻薄商务办公女大学生超薄超极本手提电脑 办公 | 十代处理器 星光银【72%高色域】13寸 【标配版】双核...,3599.0,戴尔佳富惠呈专卖店,1900+条评价
44,100007032199,戴尔（DELL）2020款 灵越G3 3500 15.6英寸高性能游戏本电竞设计师笔记本电脑 i5-10200H GTX1650Ti 4G独显 16G/256G+1T定制,6099.0,戴尔卓越专卖店,2200+条评价
45,62253921781,惠普（HP）战66 新品三代amd锐龙版笔记本电脑窄边框设计轻薄定制超极本商务学生游戏本 15.6” 高色域 R5-4500U 400尼特 8G内存/512G固态 配置一,4399.0,惠普远科专卖店,2300+条评价
46,71000696463,惠普（HP）ENVY13 X360笔记本电脑13.3英寸变形本平板二合一触控屏翻转 【360翻转触控/高清屏/高色域】 木纹黑R3-4300U/8G/256G/定制,5299.0,惠普蓝星专卖店,1500+条评价
47,67560576397,华为笔记本电脑 MateBook 14英寸 2020新款2K全面屏多屏协同超轻薄商务办公学生手提本 20款银｜R7-4800H/16G/512固态触屏,6599.0,华为新通路专卖店,6500+条评价
48,54845472082,华为荣耀笔记本MagicBook 14/15英寸薄窄边框级轻薄学生商务办公游戏手提笔记本电脑 D14 R5-4500U 16 512【14英寸】 官方标配,4899.0,金博盛笔记本专营店,2700+条评价
49,36944861359,华为笔记本MateBook 14 2020款超薄本全面屏超极本轻薄商务办公手提笔记本电脑 灰｜I7-10510U 16G 512G触屏【现货,7866.0,华为德信专卖店,4400+条评价
50,63123667998,微星(msi)冲锋坦克2 Pro GP65 15.6英寸游戏笔记本电脑(十代i7 16G 512G SSD RTX2070 144Hz 赛睿),9999.0,微星游戏本京东自营官方旗舰店,7300+条评价
51,62564554850,AOC【新上市】酷睿九代超薄一体机电脑商用办公家用游戏秒台式主机全套 21.5英寸+四核J3160+8G+512G,2249.0,AOC云信一体机专卖店,1000+条评价
52,100013811450,联想V340 2020十代酷睿i7 14英寸手提超轻薄学生笔记本电脑游戏办公超极本 i7-10510U 8G内存 1T+512G固态 2G独显 全高清屏 背光键盘 星空灰 精装升级,6399.0,联想佳运汇通专卖店,8800+条评价
0,65985966886,"拍拍	
【二手95新】Apple mac mini 二手苹果主机   办公台式机 商用电脑 迷你游戏小主机 【低价超值】MGEN2-i5/2.6G/8G 512G固态硬盘",3081.0,维世迈二手电脑专营店,1300+条评价
1,53678386260,联想ThinkPad E480 14英寸FHD高分屏轻薄笔记本电脑游戏本 酷睿i5-8250U 【银色】8G 512G固态@4LCD定制 WIN10系统,4199.0,ThinkPad华东授权专卖店,2800+条评价
2,71592452197,华为笔记本MateBook 13/14 2020锐龙版轻薄本2K全面屏商务办公学生超薄手提笔记本电脑 14六核银R5-4600H 16G 512G触屏,5999.0,华为康特专卖店,700+条评价
3,69061755272,戴尔（DELL）笔记本电脑 成就5490/5590/5501 十代酷睿窄边框商务办公学生游戏轻薄本 15.6英寸|i5-10210U|MX250-2G 16G内存/512G 高速固态,4669.0,戴尔京灵笔记本专卖店,200+条评价
4,60110033828,苹果（Apple）2020新款MacBook Air 13.3英寸超轻薄学生办公手提笔记本电脑 国行 Macbook air 13.3英寸【商务灰】 【2020款】i3/8GB/256G/视网膜显示屏,7688.0,苹果百桔专卖店,3200+条评价
5,67664942023,华为笔记本MateBook X Pro 13.9英寸超轻薄电脑全面屏金属商务办公手提超极本 深空灰|十代i7 16G+512G独显 2020款,9999.0,华为新通路专卖店,1200+条评价
6,10020073971581,华为笔记本 MateBook 13 2020款 13英寸超薄本触控屏手提电脑轻薄本超极本 银｜十代i7 16G 512G 独显 触屏版 官方标配,7598.0,科族数码专营店,1800+条评价
7,69624058844,联想拯救者Y7000 15.6英寸2020款酷睿i5/i7高色域电竞屏学生设计师吃鸡游戏笔记本电脑 升级 i5 16G 256G+1T 1650Ti,7499.0,联想爱特家专卖店,800+条评价
8,72328076789,新品华硕(ASUS) VivoBook15s 15.6英寸轻薄笔记本电脑 酷睿十代 商务办公学习电脑 15.6银 十代i7-1065G7 MX330 12G 512G 定制,5899.0,华硕汉腾专卖店,1100+条评价
9,66470867907,【现货速发】华硕（ASUS）顽石6代 14英寸轻薄本便携商务办公笔记本电脑学生上网游戏本Y4200 太空灰i5-8265U/MX110-2G独显 8G内存+256G高速固态,3899.0,茂双笔记本旗舰店,1700+条评价
10,10020462934488,【现货】华为笔记本MateBook14 2020款2K触控屏14英寸超轻薄本超极本全面屏商务办公电脑 【新品】灰丨R5-4600H 16G+512G触屏,5899.0,华为桑核专卖店,1400+条评价
11,64601238858,联想ThinkPad E14 十代酷睿 14英寸商务办公轻薄手提游戏笔记本电脑 i5-10210U 哈曼卡顿杜比音效  FHD高清屏 16G内存 1T+256G双硬盘@01CD定制升级,5199.0,ThinkPad成都授权专卖店,300+条评价
12,57935232873,联想 ThinkPad T14笔记本电脑 14英寸酷睿十代四核高端商务轻薄办公IBM手提 i7-10510U 16G+1T 升级08CD,11399.0,ThinkPad东南授权专卖店,2800+条评价
13,53750966105,华为笔记本MateBook X Pro 13.9英寸超轻薄电脑全面屏金属商务办公手提超极本 深空灰|十代i5 16G+512G独显 2020款,8999.0,华为新通路专卖店,1200+条评价
14,100007353333,联想小新15性能版 精选15.6英寸大屏十代酷睿四核设计师3D作图学生游戏超轻薄手提笔记本电脑 深空灰｜i5-1035G1/8G/512G固态 MX350高性能独显 带office,5199.0,联想众信授权专卖店,2800+条评价
15,56365143229,ROG冰刃4新锐 十代8核英特尔酷睿i7 15.6英寸液金导热240Hz轻薄游戏笔记本电脑(i7-10875H 16G 1T RTX2060),14979.0,玩家国度ROG京东自营官方旗舰店,1600+条评价
16,62764268650,ThinkPad 联想T590 手提笔记本电脑 15.6英寸轻薄便携商务办公IBM I7-8565U 16G 512G @0HCD升级,9299.0,ThinkPad东南授权专卖店,900+条评价
17,68317584585,【王源代言】联想ThinkBook 15商务办公15.6英寸女生轻薄游戏本ThinkPad笔记本电脑 十代i7 8G 512G固态+1TB@3QCD定制 FHD高清屏 2G独显 背光键盘 指纹Win1,5999.0,ThinkPad福建授权专卖店,2200+条评价
18,11288875043,七喜（HEDY）悦祺 台式电脑单主机 家用商务办公台式机主机（套餐一支持XP系统） 单主机 套餐一：X4-845/8G/256G/支持XP,1699.0,七喜电脑旗舰店,100+条评价
19,63834328252,联想小新Air14锐龙版 14英寸超轻薄窄边框全面屏增强版超轻薄笔记本电脑商务办公手提上网本 R3-4300U四核 8G 256G固态｜标配 win10 附带office,4099.0,联想众信授权专卖店,3000+条评价
20,100009230442,戴尔（DELL）成就Vostro5000十代CPU多种配置套餐可选家用办公游戏设计高性能台式电脑主机 18N8R十代i5 256G+1T  GT730  官方标配,4299.0,戴尔官方旗舰店,100+条评价
21,34147116781,雷蛇(Razer)灵刃潜行版 水银 13.3英寸轻薄窄边框笔记本电脑（i7-1065G7 16G 256G SSD 100%sRGB IPS 雷电3 全面接口 PD充电 人脸识别),8499.0,雷蛇电脑京东自营旗舰店,400+条评价
22,10020073971578,联想拯救者Y7000 2020款15.6英寸高色域游戏笔记本电脑p酷睿十代i7i5标压处理器 十代i5 16G 512G RTX2060 定制 GDDR6 4G电竞显卡,7399.0,联想西南授权专卖店,1.4万+条评价
23,68486130400,联想拯救者Y7000 15.6英寸2020款酷睿i5/i7高色域电竞屏学生设计师吃鸡游戏笔记本电脑 官配 i5 16G 512G固态 1650Ti,7299.0,联想爱特家专卖店,800+条评价
24,100006773567,惠普（HP）战66四代 轻薄笔记本电脑 商用办公超薄游戏惠普笔记本 新款i5-1135G7 MX450独显 高色域14 8G内存 512G PCI-E固态【高速款】标配,5999.0,惠普宇泰专卖店,1300+条评价
25,67678188003,"京品电脑	
雷神(ThundeRobot) 911Air星战三代炫彩版 15.6英寸游戏笔记本电脑 (十代i7-10750H 8G 256GSSD+1T GTX1650)",6299.0,雷神京东自营官方旗舰店,1.1万+条评价
26,26398220261,笔记本电脑 15.6英寸国民本 商务办公手提电脑超轻薄学生网课游戏红米荣耀灰 定制【酷睿i5-16G 1T+512G固态】 GDDR5 2G独显 预装Office办公软件,4399.0,小米官方授权专卖店,4600+条评价
27,72371469103,神舟战神ZX6/TX6-CU5DA 十代六核i5 GTX1650/1050独显手提游戏本笔记本电脑 K670T-高配版/I5-10400/8G/512,4399.0,神舟游戏本专卖店,1.7万+条评价
28,61213015511,苹果（Apple）新款iMac 27英寸一体机台式机电脑 20款 27英寸 低配,13188.0,APPLE翔合专卖店,700+条评价
29,17878484598,华硕(ASUS) VivoBook15s 英特尔酷睿i5 新版15.6英寸轻薄笔记本电脑 14英寸银丨i5-1035G1丨MX330-2G 8G/512G固态 套餐一,4299.0,华硕智凝专卖店,500+条评价
30,65626295808,宁美 i7 10700/RTX2070S/16G台式电脑主机/组装电脑/游戏电脑/DIY主机,7699.0,宁美官方旗舰店,800+条评价
31,1800147868,【王源代言】联想ThinkBook 轻薄商务办公笔记本电脑 十代酷睿i5/i7 ThinkBook 14-0CCD i5-10210U 双内存  16G内存 512G固态硬盘 配置升级,4788.0,ThinkPad成都授权专卖店,1100+条评价
32,71415345437,联想ThinkPad E14（3BCD）十代英特尔酷睿i7 14英寸轻薄便携商务办公ibm笔记本电脑 i7-10510U 16G内存 512G固态硬盘 FHD高清屏 office  定制,6399.0,ThinkPad华南授权专卖店,900+条评价
33,69784072366,惠普（HP）光影精灵6plus 暗影暗夜精灵5游戏手提笔记本电脑15.6英寸光影暗影精灵6pro升级 i5-10200H 1650-4G 高清屏MAX 16G内存 512G PCIE纯固态 标配,6299.0,惠普华辉专卖店,1.6万+条评价
34,100006740569,速佳宜：i9 10900KF/华硕Z490/RTX3080电竞水冷吃鸡游戏台式电脑主机DIY组装机 i9 10900KF/16G/2070 8G,9388.0,速佳宜组装电脑旗舰店,50+条评价
35,62564554855,微星(msi)冲锋坦克2 Pro GP75 17.3英寸游戏笔记本电脑(十代i7 16G 512G SSD RTX2060 144Hz 赛睿),9499.0,微星游戏本京东自营官方旗舰店,7300+条评价
36,66886194904,华为平板电脑MatePad Pro 10.8英寸二合一平板电脑无线快充可选全网通4G通话5G平板 8G+256G WiFi版 夜阑灰 官方标配,3999.0,科族数码专营店,1.2万+条评价
37,57704809417,戴尔(DELL)灵越AIO 3280一体机台式电脑21.5英寸办公家用窄边框IPS大屏网课商务台式机 英特尔5405U 8G 512G固态 定制,2999.0,戴尔华行台式机专卖店,1800+条评价
38,69828509083,惠普(HP)光影精灵6 15.6英寸游戏笔记本电脑 暗夜暗影电竞自营推荐【2021款十代标压新品】 i5-10200H GTX1650-4G 8G 512G PCIE【玩家推荐】,5899.0,惠普中成德胜专卖店,1.1万+条评价
39,70049702074,小米笔记本RedmiBook 13英寸 超轻薄学习全面屏超轻薄二代新款游戏移动办公小米笔记本电脑 独显版 I7/8G/512G/MX250 银,4489.0,小米大联大专卖店,800+条评价
40,55157346113,联想小新Pro13 2020锐龙版 2.5K高色域全面屏 超轻薄笔记本电脑 八核R7-4800U 16G内存 512G固态 标配 13.3英寸 QHD超清屏 【低蓝光护眼无闪烁】,5999.0,联想华东授权专卖店,5500+条评价
41,62591299897,机械师F117 17.3英寸144Hz全面屏游戏本十代i7-10870H/RTX2060笔记本电脑 竞速版i7/32G/512G PCIE固态+1TB,10469.0,MACHENIKE机械师旗舰店,3800+条评价
42,100013469288,联想笔记本ThinkBook 13s 13.3英寸轻薄便携商务办公娱乐手提学生游戏笔记本电脑 （CECD）八代i7 2G独显 高色域 8G内存 512G固态【标配】,5399.0,ThinkPad广东授权专卖店,1300+条评价
43,64683616063,微星(msi)强袭2 GE66 15.6英寸游戏笔记本电脑(十代i9-10980HK 16G 1TB SSD RTX2070 Super 240Hz电竞屏),16999.0,微星游戏本京东自营官方旗舰店,3100+条评价
44,100009186364,华硕(ASUS) VivoBook15s 英特尔酷睿i5 新版15.6英寸轻薄笔记本电脑 15.6英寸丨i7-1065G7丨MX330-2G 8G/512G固态 套餐一,5399.0,华硕智凝专卖店,500+条评价
45,10021985415112,微软Surface Pro 7 二合一平板 轻薄本 亮铂金 | 12.3英寸触屏 i3 4G+128G | 2.7K 3:2生产力 高色域 人脸识别 | 文档阅读 网课学习 商务办公,5788.0,微软京东自营官方旗舰店,"去看二手
							5.7万+条评价"
46,32841992544,雷神 911星战Plus2代17.3英寸144Hz全面屏RTX2060独显十代i5游戏笔记本电脑 升级-16G/512G+1T/RTX2060,8299.0,ThundeRobot雷神游戏本旗舰店,200+条评价
47,72328076788,戴尔（DELL）笔记本电脑 成就5490/5590/5501 十代酷睿窄边框商务办公学生游戏轻薄本 15.6英寸|i5-10210U|MX250-2G 8G内存/512G 高速固态,4869.0,戴尔京灵笔记本专卖店,200+条评价
48,10022716143117,神舟战神ZX6/TX6-CU5DA 十代六核i5 GTX1650/1050独显手提游戏本笔记本电脑 K670T-G4升级 16G/512G/MX350,3788.0,神舟常青专卖店,1万+条评价
49,30736476998,14英寸轻薄本便携商务办公笔记本电脑学生上网游戏本Y4200 星空灰i5-8265U/MX110-2G独显 12G内存+512高速固态【设计师推荐】,4289.0,茂双笔记本旗舰店,1700+条评价
50,68424202660,小米15.6英寸Ruby国民本 红米办公手提电脑超轻薄MX110独显学生网课游戏笔记本电脑带摄像头 定制【酷睿 i5 16G内存 512G固态 2G】,3898.0,小米瑞通专卖店,100+条评价
51,28976069411,神舟战神K670T-A2   MX350/GTX1050独显15.6英寸商务办公学生游戏本笔记本电脑 K670T-G6高配版16+512G/十代六核i5,4288.0,神舟大本航专卖店,1500+条评价
52,100002019561,攀升迁跃者D&英特尔联名款 144Hz全面屏游戏本酷睿i7六核GTX1660Ti独显吃鸡笔记本电脑 标压i7-9750H 16G 1TB 1660Ti,7099.0,攀升官方旗舰店,80+条评价
53,52934146213,惠普（HP）星14青春版 小欧14s 超薄便携本游戏本办公本14英寸手提游戏 笔记本电脑【学生精选】 星空银【R3-3250】 配置二 8G/256G固态【推荐】,3499.0,惠普赞晓专卖店,600+条评价
54,67615414700,京天 Duel D78 AMD R7 3700X/GTX1660S/500G SSD/16G DDR4内存/台式组装电脑/吃鸡游戏主机UPC,5899.0,京天（KOTIN）电脑京东自营旗舰店,1000+条评价
55,52213101123,宏碁（acer）宏基笔记本电脑15.6英寸暗影骑士·擎高色域高性能学生吃鸡游戏本商务办公游戏本 I5 10300H 1650TI 144HZ 8G内存+512G固态  精英定制版,6999.0,宏碁蓝星专卖店,1400+条评价
56,70149772922,toposh 14英寸酷睿i7高配笔记本电脑金属轻薄本便携手提电脑商务办公学生上网游戏本 酷睿i7/16G内存/512G固态/粉色,3599.0,toposh笔记本旗舰店,100+条评价
57,71548119820,邪手水冷 i7 10700F/直播吃鸡台式电脑游戏主机DIY组装机 豪华配置二：微星RTX2070S/水冷,7999.0,邪手MOD水冷电脑旗舰店,400+条评价
0,65529198797,2020新款华为笔记本MateBook 13轻薄本超极本2K触控全面屏商务办公学生手提超薄笔记本电脑 银|锐龙R5-4600H 16G+512G非触屏,5099.0,华为康特专卖店,6700+条评价
1,59079277614,横远i5 10400/GTX1660S 6G/32G内存高配水冷台式吃鸡直播游戏组装电脑主机全套网吧 配置五,4799.0,横远DIY电脑旗舰店,3300+条评价
2,69612575924,14英寸增强版红米笔记本电脑第十代酷睿i7全金属超轻薄商务办公游戏手提本学生 【标配】i7-10510U 8G内存 512G固态 MX250 2G独显 荣耀银 预装正版offi,4699.0,小米官方授权专卖店,2600+条评价
3,66748716003,Apple 苹果2020年新款iPad Pro 11英寸二合一轻薄办公学习平板电脑 灰色 -【 官  方  标   配 】 128G WLAN版,5868.0,圳豪数码专营店,1300+条评价
4,66312371653,【多仓发货】现代14.0英寸出差便携笔记本电脑 全面屏超薄金属本商务办公本学习本 手提电脑 【力荐K2】 8G+128G固态+M.2硬盘位,1799.0,现代电脑邦驰专卖店,800+条评价
5,62767003111,联想V340 2020新款十代酷睿轻薄便携商务办公超极本学生制图C游戏独显笔记本电脑 标配【十代i3-1005G1/8G/256G固态】 14英寸 2G独显 IPS全高清屏 冰川灰,3599.0,联想扬天航电授权专卖店,3100+条评价
6,65859691914,华为笔记本MateBook X Pro 2020款13.9英寸十代酷睿全面屏轻薄本商务办公手提电脑 皓月银|十代i7 16G+512G独显 2020款,9999.0,华为康特专卖店,900+条评价
7,60991823537,华为平板MatePad Pro10.8英寸麒麟990影音娱乐办公全面屏可选通话版全网通平板电脑 6G+128G WIFI（夜阑灰） 智慧多屏协同 网课学习 正反向无线充电,3299.0,星路者数码官方旗舰店,1.2万+条评价
8,71736611498,亮子装机 游戏主机 i7 9700K高端定制水冷个性台式机 高配办公吃鸡直播组装电脑全套DIY配置单 定制套餐五：i7 9700K/RTX2070,9069.0,速腾恒信组装电脑专营店,3200+条评价
9,100006260077,联想（Lenovo）V340 2020十代酷睿 15.6英寸大屏独显轻薄手提商务办公游戏笔记本电脑 i3-1005G1 8G内存 256G固态|标配 2G独显 IPS全高清屏 星空灰 尊享升级,3399.0,联想佳运汇通专卖店,8000+条评价
10,45229081653,微软Surface Pro X 典雅黑 二合一平板电脑 超轻薄笔记本 | 13英寸2.8K全面屏 SQ1 8G+128G LTE版 商务办公,7988.0,微软京东自营官方旗舰店,"去看二手
							2800+条评价"
